,lat.,long.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Unified School District Name","Unified School District LEA code","Unified School District Grade Low","Unified School District Grade High","Elementary School District Name","Elementary School District LEA code","Elementary School District Grade Low","Elementary School District Grade High","Secondary School District Name","Secondary School District LEA code","Secondary School District Grade Low","Secondary School District Grade High"
2480,38.5762,-121.488,38.57667,-121.487702,1,rooftop,1431,"L St",Sacramento,CA,"Sacramento County",95814,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2481,38.611523,-121.420774,38.611303,-121.421045,1,rooftop,1945,"El Camino Ave",Sacramento,CA,"Sacramento County",95815,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2482,32.636997,-115.44837,0,0,0,,,,,,,,,,,,,,,,,,,,,
2483,38.542514,-121.372211,38.543043,-121.371762,1,rooftop,8925,"Canberra Dr",Sacramento,CA,"Sacramento County",95826,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2487,38.261202,-122.038432,38.261189,-122.038422,1,rooftop,1725,"Sycamore Dr",Fairfield,CA,"Solano County",94533,US,"Solano County","Fairfield-Suisun Unified School District",0613360,KG,12,"See unified",,,,"See unified",,,
2488,38.739299,-121.294547,38.739473,-121.294339,1,rooftop,211,"D St",Roseville,CA,"Placer County",95678,US,"City of Roseville","See elementary/secondary",,,,"Roseville City Elementary School District",0633600,KG,08,"Roseville Joint Union High School District",0633630,09,12
2489,38.5462,-121.6676,38.5462,-121.6676,0.5,nearest_place,,,"El Macero",CA,"Yolo County",95618,US,"TIGER/Line® dataset from the US Census Bureau","Davis Joint Unified School District",0610620,KG,12,"See unified",,,,"See unified",,,
2490,38.5498,-121.4583,38.549828,-121.458241,1,rooftop,2760,"42nd St",Sacramento,CA,"Sacramento County",95817,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2491,38.625942,-121.458223,38.626111,-121.458027,1,rooftop,3250,"Bozeman St",Sacramento,CA,"Sacramento County",95838,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2492,38.5816,-121.4944,38.581668,-121.495085,1,rooftop,828,"I St",Sacramento,CA,"Sacramento County",95814,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2493,38.6383,-121.5072,38.638256,-121.506554,1,rooftop,3711,"Truxel Rd",Sacramento,CA,"Sacramento County",95834,US,"Secramento County","Natomas Unified School District",0600036,KG,12,"See unified",,,,"See unified",,,
2494,38.708031,-121.271785,38.707961,-121.272408,1,rooftop,7807,"Sunrise Blvd","Citrus Heights",CA,"Sacramento County",95610,US,"Secramento County","San Juan Unified School District",0634620,KG,12,"See unified",,,,"See unified",,,
2495,41.7817,-124.1332,41.7817,-124.1332,0.11,nearest_place,,,"Crescent City",CA,"Del Norte County",95531,US,"TIGER/Line® dataset from the US Census Bureau","Del Norte County Unified School District",0610770,KG,12,"See unified",,,,"See unified",,,
2496,38.636605,-121.440152,38.636819,-121.440191,1,rooftop,1141,"Grand Ave",Sacramento,CA,"Sacramento County",95838,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2497,38.5816,-121.4944,38.581668,-121.495085,1,rooftop,828,"I St",Sacramento,CA,"Sacramento County",95814,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2498,38.596,-121.3978,38.595643,-121.397881,1,rooftop,2810,"Arden Way",Sacramento,CA,"Sacramento County",95825,US,"Secramento County","San Juan Unified School District",0634620,KG,12,"See unified",,,,"See unified",,,
2499,38.6865,-121.3494,38.686468,-121.349443,1,rooftop,4944,"Andrea Blvd",Sacramento,CA,"Sacramento County",95842,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2502,38.6383,-121.5072,38.638256,-121.506554,1,rooftop,3711,"Truxel Rd",Sacramento,CA,"Sacramento County",95834,US,"Secramento County","Natomas Unified School District",0600036,KG,12,"See unified",,,,"See unified",,,
2503,38.523697,-121.457916,38.523697,-121.457916,1,nearest_street,4220,"Apostolo Cir",Sacramento,CA,"Sacramento County",95824,US,"TIGER/Line® dataset from the US Census Bureau","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2504,38.4797,-121.4438,38.479652,-121.443808,1,rooftop,5000,"Tangerine Ave",Sacramento,CA,"Sacramento County",95823,US,"Secramento County","Elk Grove Unified School District",0612330,KG,12,"See unified",,,,"See unified",,,
2505,38.614335,-121.286573,38.614145,-121.285857,1,rooftop,10780,"Coloma Rd","Rancho Cordova",CA,"Sacramento County",95670,US,"Secramento County","Folsom-Cordova Unified School District",0613890,KG,12,"See unified",,,,"See unified",,,
2506,38.691376,-121.79181,38.691504,-121.791994,1,rooftop,186,"Muir St",Woodland,CA,"Yolo County",95695,US,"Yolo County","Woodland Joint Unified School District",0643080,KG,12,"See unified",,,,"See unified",,,
2507,38.6709,-121.1529,38.671453,-121.15272,1,rooftop,430,"Blue Ravine Rd",Folsom,CA,"Sacramento County",95630,US,"Secramento County","Folsom-Cordova Unified School District",0613890,KG,12,"See unified",,,,"See unified",,,
2508,39.156192,-121.633927,39.156164,-121.633954,1,rooftop,1275,"Melton Dr","Yuba City",CA,"Sutter County",95991,US,Sutter,"Yuba City Unified School District",0643470,KG,12,"See unified",,,,"See unified",,,
2509,38.6865,-121.3494,38.686468,-121.349443,1,rooftop,4944,"Andrea Blvd",Sacramento,CA,"Sacramento County",95842,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2510,38.4826,-121.4006,38.481979,-121.40004,0.99,rooftop,8285,"Gerber Rd",Sacramento,CA,"Sacramento County",95828,US,"Secramento County","Elk Grove Unified School District",0612330,KG,12,"See unified",,,,"See unified",,,
2511,38.6865,-121.3494,38.686468,-121.349443,1,rooftop,4944,"Andrea Blvd",Sacramento,CA,"Sacramento County",95842,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2512,38.5538,-121.7418,38.55373,-121.741728,1,rooftop,803,"10th St",Davis,CA,"Yolo County",95616,US,"Yolo County","Davis Joint Unified School District",0610620,KG,12,"See unified",,,,"See unified",,,
2513,38.474254,-121.436875,38.474253,-121.436875,1,nearest_street,7800,"Center Pkwy",Sacramento,CA,"Sacramento County",95823,US,"TIGER/Line® dataset from the US Census Bureau","Elk Grove Unified School District",0612330,KG,12,"See unified",,,,"See unified",,,
2514,38.620224,-121.407509,38.620073,-121.407534,1,rooftop,3000,"Yellowstone Ln",Sacramento,CA,"Sacramento County",95821,US,"Secramento County","San Juan Unified School District",0634620,KG,12,"See unified",,,,"See unified",,,
2515,38.6865,-121.3494,38.686468,-121.349443,1,rooftop,4944,"Andrea Blvd",Sacramento,CA,"Sacramento County",95842,US,"Secramento County","Twin Rivers Unified School District",0601332,KG,12,"See unified",,,,"See unified",,,
2516,38.4797,-121.4438,38.479652,-121.443808,1,rooftop,5000,"Tangerine Ave",Sacramento,CA,"Sacramento County",95823,US,"Secramento County","Elk Grove Unified School District",0612330,KG,12,"See unified",,,,"See unified",,,
2517,38.5568,-121.4929,38.556771,-121.492973,1,rooftop,2717,"17th St",Sacramento,CA,"Sacramento County",95818,US,"Secramento County","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2518,38.510538,-121.491534,38.510538,-121.491534,1,nearest_street,6430,"Romack Cir",Sacramento,CA,"Sacramento County",95822,US,"TIGER/Line® dataset from the US Census Bureau","Sacramento City Unified School District",0633840,KG,12,"See unified",,,,"See unified",,,
2520,37.337869,-120.58435,37.338097,-120.584009,1,rooftop,701,"Green Sands Ave",Atwater,CA,"Merced County",95301,US,"Merced County","See elementary/secondary",,,,"Atwater Elementary School District",0603420,KG,08,"Merced Union High School District",0624660,09,12
2521,37.304627,-120.458892,37.304627,-120.458891,1,nearest_street,1198,"E 27th St",Merced,CA,"Merced County",95340,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2522,37.290367,-120.453391,37.290353,-120.453171,1,rooftop,1530,"Ellen Ct",Merced,CA,"Merced County",95340,US,"Merced County","See elementary/secondary",,,,"Weaver Union Elementary School District",0641880,KG,08,"Merced Union High School District",0624660,09,12
2523,37.323392,-120.49189,37.323392,-120.49189,1,nearest_street,1340,"Loughborough Dr",Merced,CA,"Merced County",95348,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2524,37.3489,-120.6028,37.349031,-120.602872,1,rooftop,798,"Grove Ave",Atwater,CA,"Merced County",95301,US,"Merced County","See elementary/secondary",,,,"Atwater Elementary School District",0603420,KG,08,"Merced Union High School District",0624660,09,12
2525,37.2983,-120.4649,37.298067,-120.464961,1,rooftop,690,"E 20th St",Merced,CA,"Merced County",95340,US,"Merced County","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2526,37.360461,-120.597936,37.360461,-120.597936,1,nearest_street,500,"Bellevue Rd",Atwater,CA,"Merced County",95301,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Atwater Elementary School District",0603420,KG,08,"Merced Union High School District",0624660,09,12
2527,37.323428,-120.486924,37.323428,-120.486924,1,nearest_street,1100,"Loughborough Dr",Merced,CA,"Merced County",95348,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2528,37.323428,-120.486924,37.323428,-120.486924,1,nearest_street,1100,"Loughborough Dr",Merced,CA,"Merced County",95348,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2529,37.323405,-120.490311,37.323405,-120.49031,1,nearest_street,3298,"Meadows Ave",Merced,CA,"Merced County",95348,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2530,37.324697,-120.48691,37.324405,-120.486637,1,rooftop,3326,"R St",Merced,CA,"Merced County",95348,US,"Merced County","See elementary/secondary",,,,"Merced City Elementary School District",0624600,KG,08,"Merced Union High School District",0624660,09,12
2531,37.5239,-120.8517,37.521868,-120.85113,0.96,nearest_street,298,"W Monte Vista Ave",Turlock,CA,"Stanislaus County",95382,US,"TIGER/Line® dataset from the US Census Bureau","Turlock Unified School District",0600158,KG,12,"See unified",,,,"See unified",,,
2532,37.3489,-120.6028,37.349031,-120.602872,1,rooftop,798,"Grove Ave",Atwater,CA,"Merced County",95301,US,"Merced County","See elementary/secondary",,,,"Atwater Elementary School District",0603420,KG,08,"Merced Union High School District",0624660,09,12
2533,37.061983,-120.841496,37.061983,-120.841496,1,nearest_street,599,"9th St","Los Banos",CA,"Merced County",93635,US,"TIGER/Line® dataset from the US Census Bureau","Los Banos Unified School District",0622740,KG,12,"See unified",,,,"See unified",,,
2567,37.755176,-122.38791,37.754825,-122.387434,1,rooftop,747,"23rd St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2568,37.755295,-122.387888,37.754825,-122.387434,1,rooftop,747,"23rd St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2571,37.755879,-122.388061,37.756116,-122.388283,1,rooftop,2660,"3rd St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2572,37.755879,-122.388061,37.756116,-122.388283,1,rooftop,2660,"3rd St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2573,37.783838,-122.444674,37.783877,-122.444503,1,rooftop,2596,"Post St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2574,37.785325,-122.416662,37.785189,-122.416746,1,rooftop,725,"Ofarrell St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2575,37.778089,-122.443507,37.778089,-122.443507,1,nearest_street,800,"Lyon St","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2576,37.770636,-122.449504,37.770363,-122.449405,1,rooftop,1745,"Page St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2577,37.770636,-122.449504,37.770363,-122.449405,1,rooftop,1745,"Page St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2579,37.799218,-122.42074,37.799183,-122.420582,1,rooftop,1298,"Union St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2580,37.801304,-122.424538,37.801304,-122.424538,1,nearest_street,2801,"Van Ness Ave","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2581,37.801304,-122.424538,37.801304,-122.424538,1,nearest_street,2801,"Van Ness Ave","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2582,37.72495,-122.461211,37.72495,-122.46121,1,nearest_street,1801,"Ocean Ave","San Francisco",CA,"San Francisco County",94112,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2583,37.793428,-122.26913,37.793327,-122.268874,1,rooftop,202,"Madison St",Oakland,CA,"Alameda County",94607,US,"Alameda County","Oakland Unified School District",0628050,KG,12,"See unified",,,,"See unified",,,
2584,37.791205,-122.40806,37.791204,-122.40806,1,nearest_street,722,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2585,37.791205,-122.40806,37.791204,-122.40806,1,nearest_street,722,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2586,37.758198,-122.441039,37.758116,-122.441136,1,rooftop,185,"Corwin St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2587,37.786491,-122.415038,37.786664,-122.415095,1,rooftop,700,"Geary St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2588,37.770636,-122.449504,37.770363,-122.449405,1,rooftop,1745,"Page St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2589,37.786089,-122.397391,37.786276,-122.397296,1,rooftop,235,"2nd St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2590,37.790981,-122.4178,37.791154,-122.417905,1,rooftop,1426,"California St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2591,37.796158,-122.438675,37.796205,-122.438383,1,rooftop,2832,"Pierce St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2592,37.794895,-122.429989,37.794895,-122.429989,1,nearest_street,2000,"Broadway St","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2593,37.8002,-122.4091,37.800247,-122.408928,1,rooftop,1560,"Stockton St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2594,37.798949,-122.446039,37.79888,-122.446292,1,rooftop,3015,"Baker St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2595,37.782453,-122.475323,37.782238,-122.475398,1,rooftop,307,"16th Ave","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2596,37.772525,-122.427158,37.772525,-122.427157,1,nearest_street,300,"Haight St","San Francisco",CA,"San Francisco County",94102,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2597,37.796695,-122.43222,37.79678,-122.432245,1,rooftop,2901,"Buchanan St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2599,37.7786,-122.4892,37.77858,-122.489286,1,rooftop,567,"29th Ave","San Francisco",CA,"San Francisco County",94121,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2600,37.774412,-122.427263,37.774268,-122.427325,1,rooftop,436,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2601,37.774299,-122.39051,37.774075,-122.390669,1,rooftop,1135,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2602,37.761725,-122.391794,37.76171,-122.391723,1,rooftop,690,"Indiana St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2603,37.784076,-122.432456,37.784063,-122.432566,1,rooftop,1795,"Geary Blvd","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2604,37.7812,-122.4614,37.781458,-122.461423,1,rooftop,3912,"Geary Blvd","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2605,37.75281,-122.443619,37.75282,-122.443518,1,rooftop,875,"Corbett Ave","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2606,37.794508,-122.425311,37.79433,-122.425191,1,rooftop,1821,"Pacific Ave","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2607,37.778601,-122.483783,37.778553,-122.483814,1,rooftop,583,"24th Ave","San Francisco",CA,"San Francisco County",94121,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2608,37.722979,-122.450764,37.722737,-122.450749,1,rooftop,851,"Ocean Ave","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2609,37.802628,-122.436693,37.802628,-122.436692,1,nearest_street,1,"Cervantes Blvd","San Francisco",CA,"San Francisco County",94123,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2610,37.800032,-122.412471,37.800032,-122.412471,1,nearest_street,800,"Union St","San Francisco",CA,"San Francisco County",94133,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2611,37.772721,-122.391183,37.772694,-122.391128,1,rooftop,1201,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2612,37.789743,-122.42726,37.789743,-122.42726,1,nearest_street,1901,"Octavia St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2613,37.709085,-122.469509,37.709093,-122.469603,1,rooftop,272,"Saint Charles Ave","San Francisco",CA,"San Francisco County",94132,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2614,37.798942,-122.403187,37.798949,-122.403302,1,rooftop,29,"Prescott Ct","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2615,37.775942,-122.437854,37.776195,-122.437794,1,rooftop,1290,"Grove St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2616,37.794245,-122.479557,37.794245,-122.479557,1,nearest_street,1577,"Pershing Dr","San Francisco",CA,"San Francisco County",94129,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2617,37.744937,-122.443169,37.744981,-122.443316,1,rooftop,91,"Cameo Way","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2618,37.772952,-122.438851,37.773076,-122.438926,1,rooftop,300,"Broderick St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2619,37.774299,-122.39051,37.774075,-122.390669,1,rooftop,1135,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2620,37.799663,-122.416277,37.799696,-122.416574,1,rooftop,1046,"Union St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2621,37.787424,-122.421154,37.787435,-122.421275,1,rooftop,1285,"Sutter St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2622,37.793112,-122.424572,37.793176,-122.424296,1,rooftop,2020,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2623,37.754575,-122.444108,37.754344,-122.444322,1,rooftop,160,"Gardenside Dr","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2625,37.764037,-122.466311,37.764036,-122.46631,1,nearest_street,800,"Irving St","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2626,37.755295,-122.420964,37.755295,-122.420964,1,nearest_street,1100,"Valencia St","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2627,37.765996,-122.431038,37.765996,-122.431038,1,nearest_street,2100,"15th St","San Francisco",CA,"San Francisco County",94114,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2628,37.752568,-122.416284,37.752669,-122.416495,1,rooftop,1284,"S Van Ness Ave","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2629,37.791982,-122.424207,37.791854,-122.424049,1,rooftop,1856,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2630,37.765925,-122.466442,37.765924,-122.466442,1,nearest_street,800,"Lincoln Way","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2632,37.749951,-122.508459,37.749981,-122.507816,1,rooftop,1952,"Great Hwy","San Francisco",CA,"San Francisco County",94116,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2633,37.760605,-122.507015,37.760616,-122.507192,1,rooftop,1395,"47th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2634,37.75766,-122.50597,37.757641,-122.506061,1,rooftop,1547,"46th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2636,37.777628,-122.410935,37.777576,-122.410856,1,rooftop,643,"Natoma St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2637,37.742655,-122.486413,37.742733,-122.486198,1,rooftop,2394,"29th Ave","San Francisco",CA,"San Francisco County",94116,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2638,37.786448,-122.407735,37.786334,-122.407522,1,rooftop,181,"Ofarrell St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2639,37.74218,-122.418981,37.742317,-122.418876,1,rooftop,221,"Virginia Ave","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2640,37.801529,-122.408101,37.801416,-122.408122,1,rooftop,519,"Filbert St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2641,37.7593,-122.4836,37.759291,-122.48364,1,rooftop,2115,"Kirkham St","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2642,37.777619,-122.41187,37.777619,-122.41187,1,nearest_street,655,"Minna St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2644,37.760377,-122.506999,37.760377,-122.506999,1,nearest_street,1400,"47th Ave","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2646,37.7593,-122.4836,37.759291,-122.48364,1,rooftop,2115,"Kirkham St","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2647,32.8178,-116.9223,32.817838,-116.922417,1,rooftop,1598,"Villa Crest Dr","El Cajon",CA,"San Diego County",92021,US,"San Diego Geographic Information Source - JPA","See elementary/secondary",,,,"Cajon Valley Union Elementary School District",0606810,KG,08,"Grossmont Union High School District",0616230,09,12
2648,37.79016,-122.423975,37.79016,-122.423975,1,nearest_street,1700,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2649,37.719,-122.4096,37.719481,-122.409827,1,rooftop,893,"Colby St","San Francisco",CA,"San Francisco County",94134,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
